,damageState,nBuildings,loss,volcano,VEI,prob,type,month
27,3.0,0.0,0.0,Parker,3,90,weak,5
28,4.0,0.0,0.0,Parker,3,90,weak,5
29,5.0,0.0,0.0,Parker,3,90,weak,5
30,0.0,1390461.0,,Parker,3,90,strong,5
31,1.0,0.0,0.0,Parker,3,90,strong,5
32,2.0,0.0,0.0,Parker,3,90,strong,5
33,3.0,0.0,0.0,Parker,3,90,strong,5
34,4.0,0.0,0.0,Parker,3,90,strong,5
35,5.0,0.0,0.0,Parker,3,90,strong,5
36,0.0,1368118.0,,Parker,4,10,weak,5
37,1.0,10260.0,8676994.39237728,Parker,4,10,weak,5
38,2.0,9786.0,51354423.50290284,Parker,4,10,weak,5
39,3.0,2297.0,16432371.630631665,Parker,4,10,weak,5
40,4.0,0.0,0.0,Parker,4,10,weak,5
41,5.0,0.0,0.0,Parker,4,10,weak,5
42,0.0,1383907.0,,Parker,4,10,strong,5
43,1.0,6554.0,10381493.013763266,Parker,4,10,strong,5
44,2.0,0.0,0.0,Parker,4,10,strong,5
45,3.0,0.0,0.0,Parker,4,10,strong,5
46,4.0,0.0,0.0,Parker,4,10,strong,5
47,5.0,0.0,0.0,Parker,4,10,strong,5
48,0.0,1378378.0,,Parker,4,50,weak,5
49,1.0,10.0,18784.699656199413,Parker,4,50,weak,5
50,2.0,12073.0,33350890.943799406,Parker,4,50,weak,5
51,3.0,0.0,0.0,Parker,4,50,weak,5
52,4.0,0.0,0.0,Parker,4,50,weak,5
53,5.0,0.0,0.0,Parker,4,50,weak,5
54,0.0,1390461.0,,Parker,4,50,strong,5
55,1.0,0.0,0.0,Parker,4,50,strong,5
56,2.0,0.0,0.0,Parker,4,50,strong,5
57,3.0,0.0,0.0,Parker,4,50,strong,5
58,4.0,0.0,0.0,Parker,4,50,strong,5
59,5.0,0.0,0.0,Parker,4,50,strong,5
60,0.0,1378378.0,,Parker,4,90,weak,5
61,1.0,9786.0,8576164.194993038,Parker,4,90,weak,5
62,2.0,2297.0,6017478.988264742,Parker,4,90,weak,5
63,3.0,0.0,0.0,Parker,4,90,weak,5
64,4.0,0.0,0.0,Parker,4,90,weak,5
65,5.0,0.0,0.0,Parker,4,90,weak,5
66,0.0,1390461.0,,Parker,4,90,strong,5
67,1.0,0.0,0.0,Parker,4,90,strong,5
68,2.0,0.0,0.0,Parker,4,90,strong,5
69,3.0,0.0,0.0,Parker,4,90,strong,5
70,4.0,0.0,0.0,Parker,4,90,strong,5
71,5.0,0.0,0.0,Parker,4,90,strong,5
72,0.0,1319648.0,1571247.5161332816,Parker,5,10,weak,5
73,1.0,10150.0,7763424.150709801,Parker,5,10,weak,5
74,2.0,6720.0,20319622.214813966,Parker,5,10,weak,5
75,3.0,10678.0,85098720.04777023,Parker,5,10,weak,5
76,4.0,43265.0,403301504.31005603,Parker,5,10,weak,5
77,5.0,0.0,0.0,Parker,5,10,weak,5
78,0.0,1335971.0,1622866.9553090846,Parker,5,10,strong,5
79,1.0,4224.0,11398327.057819756,Parker,5,10,strong,5
80,2.0,16821.0,113512121.97881109,Parker,5,10,strong,5
81,3.0,21362.0,289852159.4460552,Parker,5,10,strong,5
82,4.0,12083.0,236571261.12874347,Parker,5,10,strong,5
83,5.0,0.0,0.0,Parker,5,10,strong,5
84,0.0,1334950.0,,Parker,5,50,weak,5
85,1.0,1916.0,1696201.2175617698,Parker,5,50,weak,5
86,2.0,7827.0,26379894.30300055,Parker,5,50,weak,5
87,3.0,11931.0,88228957.49498215,Parker,5,50,weak,5
88,4.0,33837.0,312863733.06645817,Parker,5,50,weak,5
89,5.0,0.0,0.0,Parker,5,50,weak,5
90,0.0,1344245.0,,Parker,5,50,strong,5
91,1.0,10371.0,28801601.268779304,Parker,5,50,strong,5
92,2.0,23762.0,212192390.57039288,Parker,5,50,strong,5
93,3.0,9738.0,174458337.09576744,Parker,5,50,strong,5
94,4.0,2345.0,45662122.29313554,Parker,5,50,strong,5
95,5.0,0.0,0.0,Parker,5,50,strong,5
96,0.0,1339511.0,,Parker,5,90,weak,5
97,1.0,11485.0,11896922.173756493,Parker,5,90,weak,5
98,2.0,5868.0,21474937.221731227,Parker,5,90,weak,5
99,3.0,21303.0,166093541.47566822,Parker,5,90,weak,5
100,4.0,12294.0,116189095.03076738,Parker,5,90,weak,5
101,5.0,0.0,0.0,Parker,5,90,weak,5
102,0.0,1356862.0,,Parker,5,90,strong,5
103,1.0,13372.0,41429844.76721939,Parker,5,90,strong,5
104,2.0,8144.0,41353719.482457146,Parker,5,90,strong,5
105,3.0,10314.0,163602610.69019333,Parker,5,90,strong,5
106,4.0,1769.0,33052842.91404844,Parker,5,90,strong,5
107,5.0,0.0,0.0,Parker,5,90,strong,5
0,0.0,1390461.0,,Parker,3,10,weak,6
1,1.0,0.0,0.0,Parker,3,10,weak,6
2,2.0,0.0,0.0,Parker,3,10,weak,6
3,3.0,0.0,0.0,Parker,3,10,weak,6
4,4.0,0.0,0.0,Parker,3,10,weak,6
5,5.0,0.0,0.0,Parker,3,10,weak,6
6,0.0,1390461.0,,Parker,3,10,strong,6
7,1.0,0.0,0.0,Parker,3,10,strong,6
8,2.0,0.0,0.0,Parker,3,10,strong,6
9,3.0,0.0,0.0,Parker,3,10,strong,6
10,4.0,0.0,0.0,Parker,3,10,strong,6
11,5.0,0.0,0.0,Parker,3,10,strong,6
12,0.0,1390461.0,,Parker,3,50,weak,6
13,1.0,0.0,0.0,Parker,3,50,weak,6
14,2.0,0.0,0.0,Parker,3,50,weak,6
15,3.0,0.0,0.0,Parker,3,50,weak,6
16,4.0,0.0,0.0,Parker,3,50,weak,6
17,5.0,0.0,0.0,Parker,3,50,weak,6
18,0.0,1390461.0,,Parker,3,50,strong,6
19,1.0,0.0,0.0,Parker,3,50,strong,6
20,2.0,0.0,0.0,Parker,3,50,strong,6
21,3.0,0.0,0.0,Parker,3,50,strong,6
22,4.0,0.0,0.0,Parker,3,50,strong,6
23,5.0,0.0,0.0,Parker,3,50,strong,6
24,0.0,1390461.0,,Parker,3,90,weak,6
25,1.0,0.0,0.0,Parker,3,90,weak,6
26,2.0,0.0,0.0,Parker,3,90,weak,6
27,3.0,0.0,0.0,Parker,3,90,weak,6
28,4.0,0.0,0.0,Parker,3,90,weak,6
29,5.0,0.0,0.0,Parker,3,90,weak,6
30,0.0,1390461.0,,Parker,3,90,strong,6
31,1.0,0.0,0.0,Parker,3,90,strong,6
32,2.0,0.0,0.0,Parker,3,90,strong,6
33,3.0,0.0,0.0,Parker,3,90,strong,6
34,4.0,0.0,0.0,Parker,3,90,strong,6
35,5.0,0.0,0.0,Parker,3,90,strong,6
36,0.0,1378378.0,,Parker,4,10,weak,6
37,1.0,735.0,1151394.253464095,Parker,4,10,weak,6
38,2.0,11348.0,31847579.00223304,Parker,4,10,weak,6
39,3.0,0.0,0.0,Parker,4,10,weak,6
40,4.0,0.0,0.0,Parker,4,10,weak,6
41,5.0,0.0,0.0,Parker,4,10,weak,6
42,0.0,1390461.0,,Parker,4,10,strong,6
43,1.0,0.0,0.0,Parker,4,10,strong,6
44,2.0,0.0,0.0,Parker,4,10,strong,6
45,3.0,0.0,0.0,Parker,4,10,strong,6
46,4.0,0.0,0.0,Parker,4,10,strong,6
47,5.0,0.0,0.0,Parker,4,10,strong,6
48,0.0,1379040.0,,Parker,4,50,weak,6
49,1.0,9666.0,5944770.351815891,Parker,4,50,weak,6
50,2.0,1755.0,3847961.1658323277,Parker,4,50,weak,6
51,3.0,0.0,0.0,Parker,4,50,weak,6
52,4.0,0.0,0.0,Parker,4,50,weak,6
53,5.0,0.0,0.0,Parker,4,50,weak,6
54,0.0,1390461.0,,Parker,4,50,strong,6
55,1.0,0.0,0.0,Parker,4,50,strong,6
56,2.0,0.0,0.0,Parker,4,50,strong,6
57,3.0,0.0,0.0,Parker,4,50,strong,6
58,4.0,0.0,0.0,Parker,4,50,strong,6
59,5.0,0.0,0.0,Parker,4,50,strong,6
60,0.0,1388498.0,,Parker,4,90,weak,6
61,1.0,1963.0,1249706.3134603822,Parker,4,90,weak,6
62,2.0,0.0,0.0,Parker,4,90,weak,6
63,3.0,0.0,0.0,Parker,4,90,weak,6
64,4.0,0.0,0.0,Parker,4,90,weak,6
65,5.0,0.0,0.0,Parker,4,90,weak,6
66,0.0,1390461.0,,Parker,4,90,strong,6
67,1.0,0.0,0.0,Parker,4,90,strong,6
68,2.0,0.0,0.0,Parker,4,90,strong,6
69,3.0,0.0,0.0,Parker,4,90,strong,6
70,4.0,0.0,0.0,Parker,4,90,strong,6
71,5.0,0.0,0.0,Parker,4,90,strong,6
72,0.0,1321620.0,,Parker,5,10,weak,6
73,1.0,12460.0,19221648.20077398,Parker,5,10,weak,6
74,2.0,13691.0,55633607.54481312,Parker,5,10,weak,6
75,3.0,5208.0,42975934.53742497,Parker,5,10,weak,6
76,4.0,37482.0,349709504.96315664,Parker,5,10,weak,6
77,5.0,0.0,0.0,Parker,5,10,weak,6
78,0.0,1347467.0,,Parker,5,10,strong,6
79,1.0,757.0,1540905.8818388525,Parker,5,10,strong,6
80,2.0,10784.0,65617592.62385283,Parker,5,10,strong,6
81,3.0,29156.0,448730674.52300537,Parker,5,10,strong,6
82,4.0,2297.0,43625558.517237976,Parker,5,10,strong,6
83,5.0,0.0,0.0,Parker,5,10,strong,6
84,0.0,1339239.0,,Parker,5,50,weak,6
85,1.0,8654.0,9225861.173619473,Parker,5,50,weak,6
86,2.0,2488.0,12121136.94783947,Parker,5,50,weak,6
87,3.0,14480.0,103183371.02271079,Parker,5,50,weak,6
88,4.0,25600.0,238552064.4745828,Parker,5,50,weak,6
89,5.0,0.0,0.0,Parker,5,50,weak,6
90,0.0,1349958.0,,Parker,5,50,strong,6
91,1.0,8728.0,13591370.64314535,Parker,5,50,strong,6
92,2.0,18272.0,159314354.57455117,Parker,5,50,strong,6
93,3.0,13503.0,193015725.14110792,Parker,5,50,strong,6
94,4.0,0.0,0.0,Parker,5,50,strong,6
95,5.0,0.0,0.0,Parker,5,50,strong,6
96,0.0,1348132.0,,Parker,5,90,weak,6
97,1.0,8314.0,13287758.263396198,Parker,5,90,weak,6
98,2.0,2646.0,7115197.1899774065,Parker,5,90,weak,6
99,3.0,17866.0,127281258.42985344,Parker,5,90,weak,6
100,4.0,13503.0,122979114.92085786,Parker,5,90,weak,6
101,5.0,0.0,0.0,Parker,5,90,weak,6
102,0.0,1358985.0,,Parker,5,90,strong,6
103,1.0,17925.0,49190431.50213096,Parker,5,90,strong,6
104,2.0,13551.0,124595934.31169762,Parker,5,90,strong,6
105,3.0,0.0,0.0,Parker,5,90,strong,6
106,4.0,0.0,0.0,Parker,5,90,strong,6
107,5.0,0.0,0.0,Parker,5,90,strong,6
0,0.0,1390461.0,,Parker,3,10,weak,7
1,1.0,0.0,0.0,Parker,3,10,weak,7
2,2.0,0.0,0.0,Parker,3,10,weak,7
3,3.0,0.0,0.0,Parker,3,10,weak,7
4,4.0,0.0,0.0,Parker,3,10,weak,7
5,5.0,0.0,0.0,Parker,3,10,weak,7
6,0.0,1390461.0,,Parker,3,10,strong,7
7,1.0,0.0,0.0,Parker,3,10,strong,7
8,2.0,0.0,0.0,Parker,3,10,strong,7
9,3.0,0.0,0.0,Parker,3,10,strong,7
10,4.0,0.0,0.0,Parker,3,10,strong,7
11,5.0,0.0,0.0,Parker,3,10,strong,7
12,0.0,1390461.0,,Parker,3,50,weak,7
13,1.0,0.0,0.0,Parker,3,50,weak,7
14,2.0,0.0,0.0,Parker,3,50,weak,7
15,3.0,0.0,0.0,Parker,3,50,weak,7
16,4.0,0.0,0.0,Parker,3,50,weak,7
17,5.0,0.0,0.0,Parker,3,50,weak,7
18,0.0,1390461.0,,Parker,3,50,strong,7
19,1.0,0.0,0.0,Parker,3,50,strong,7
20,2.0,0.0,0.0,Parker,3,50,strong,7
21,3.0,0.0,0.0,Parker,3,50,strong,7
22,4.0,0.0,0.0,Parker,3,50,strong,7
23,5.0,0.0,0.0,Parker,3,50,strong,7
24,0.0,1390461.0,,Parker,3,90,weak,7
25,1.0,0.0,0.0,Parker,3,90,weak,7
26,2.0,0.0,0.0,Parker,3,90,weak,7
27,3.0,0.0,0.0,Parker,3,90,weak,7
28,4.0,0.0,0.0,Parker,3,90,weak,7
29,5.0,0.0,0.0,Parker,3,90,weak,7
30,0.0,1390461.0,,Parker,3,90,strong,7
31,1.0,0.0,0.0,Parker,3,90,strong,7
32,2.0,0.0,0.0,Parker,3,90,strong,7
33,3.0,0.0,0.0,Parker,3,90,strong,7
34,4.0,0.0,0.0,Parker,3,90,strong,7
35,5.0,0.0,0.0,Parker,3,90,strong,7
36,0.0,1378378.0,,Parker,4,10,weak,7
37,1.0,711.0,1263944.9267172243,Parker,4,10,weak,7
38,2.0,11372.0,31643308.65070888,Parker,4,10,weak,7
39,3.0,0.0,0.0,Parker,4,10,weak,7
40,4.0,0.0,0.0,Parker,4,10,weak,7
41,5.0,0.0,0.0,Parker,4,10,weak,7
42,0.0,1390461.0,,Parker,4,10,strong,7
43,1.0,0.0,0.0,Parker,4,10,strong,7
44,2.0,0.0,0.0,Parker,4,10,strong,7
45,3.0,0.0,0.0,Parker,4,10,strong,7
46,4.0,0.0,0.0,Parker,4,10,strong,7
47,5.0,0.0,0.0,Parker,4,10,strong,7
48,0.0,1388164.0,,Parker,4,50,weak,7
49,1.0,2297.0,2347951.9025452426,Parker,4,50,weak,7
50,2.0,0.0,0.0,Parker,4,50,weak,7
51,3.0,0.0,0.0,Parker,4,50,weak,7
52,4.0,0.0,0.0,Parker,4,50,weak,7
53,5.0,0.0,0.0,Parker,4,50,weak,7
54,0.0,1390461.0,,Parker,4,50,strong,7
55,1.0,0.0,0.0,Parker,4,50,strong,7
56,2.0,0.0,0.0,Parker,4,50,strong,7
57,3.0,0.0,0.0,Parker,4,50,strong,7
58,4.0,0.0,0.0,Parker,4,50,strong,7
59,5.0,0.0,0.0,Parker,4,50,strong,7
60,0.0,1390461.0,,Parker,4,90,weak,7
61,1.0,0.0,0.0,Parker,4,90,weak,7
62,2.0,0.0,0.0,Parker,4,90,weak,7
63,3.0,0.0,0.0,Parker,4,90,weak,7
64,4.0,0.0,0.0,Parker,4,90,weak,7
65,5.0,0.0,0.0,Parker,4,90,weak,7
66,0.0,1390461.0,,Parker,4,90,strong,7
67,1.0,0.0,0.0,Parker,4,90,strong,7
68,2.0,0.0,0.0,Parker,4,90,strong,7
69,3.0,0.0,0.0,Parker,4,90,strong,7
70,4.0,0.0,0.0,Parker,4,90,strong,7
71,5.0,0.0,0.0,Parker,4,90,strong,7
72,0.0,1321782.0,,Parker,5,10,weak,7
73,1.0,14683.0,16266616.621732656,Parker,5,10,weak,7
74,2.0,11349.0,45967431.63574602,Parker,5,10,weak,7
75,3.0,6459.0,53220610.07029884,Parker,5,10,weak,7
76,4.0,36188.0,337021438.67113453,Parker,5,10,weak,7
77,5.0,0.0,0.0,Parker,5,10,weak,7
78,0.0,1347811.0,,Parker,5,10,strong,7
79,1.0,598.0,1669244.5166749659,Parker,5,10,strong,7
80,2.0,18235.0,139590978.0339917,Parker,5,10,strong,7
81,3.0,21567.0,356291457.6083069,Parker,5,10,strong,7
82,4.0,2250.0,42465022.67120925,Parker,5,10,strong,7
83,5.0,0.0,0.0,Parker,5,10,strong,7
84,0.0,1339541.0,,Parker,5,50,weak,7
85,1.0,8316.0,6626781.145452137,Parker,5,50,weak,7
86,2.0,10501.0,39800535.69750279,Parker,5,50,weak,7
87,3.0,1363.0,11185289.082001574,Parker,5,50,weak,7
88,4.0,30740.0,279659116.80123776,Parker,5,50,weak,7
89,5.0,0.0,0.0,Parker,5,50,weak,7
90,0.0,1358358.0,,Parker,5,50,strong,7
91,1.0,328.0,1045286.7885474308,Parker,5,50,strong,7
92,2.0,18936.0,139023566.22003728,Parker,5,50,strong,7
93,3.0,12839.0,192704588.67713517,Parker,5,50,strong,7
94,4.0,0.0,0.0,Parker,5,50,strong,7
95,5.0,0.0,0.0,Parker,5,50,strong,7
96,0.0,1353395.0,,Parker,5,90,weak,7
97,1.0,4963.0,2686718.4441448567,Parker,5,90,weak,7
98,2.0,9820.0,45326871.30706514,Parker,5,90,weak,7
99,3.0,9101.0,71216938.61987919,Parker,5,90,weak,7
100,4.0,13182.0,121520598.51283598,Parker,5,90,weak,7
101,5.0,0.0,0.0,Parker,5,90,weak,7
102,0.0,1368178.0,,Parker,5,90,strong,7
103,1.0,5243.0,18483559.437760364,Parker,5,90,strong,7
104,2.0,16894.0,156087140.60691255,Parker,5,90,strong,7
105,3.0,146.0,1790765.736614412,Parker,5,90,strong,7
106,4.0,0.0,0.0,Parker,5,90,strong,7
107,5.0,0.0,0.0,Parker,5,90,strong,7
0,0.0,1390461.0,,Parker,3,10,weak,8
1,1.0,0.0,0.0,Parker,3,10,weak,8
2,2.0,0.0,0.0,Parker,3,10,weak,8
3,3.0,0.0,0.0,Parker,3,10,weak,8
4,4.0,0.0,0.0,Parker,3,10,weak,8
5,5.0,0.0,0.0,Parker,3,10,weak,8
6,0.0,1390461.0,,Parker,3,10,strong,8
7,1.0,0.0,0.0,Parker,3,10,strong,8
8,2.0,0.0,0.0,Parker,3,10,strong,8
9,3.0,0.0,0.0,Parker,3,10,strong,8
10,4.0,0.0,0.0,Parker,3,10,strong,8
11,5.0,0.0,0.0,Parker,3,10,strong,8
12,0.0,1390461.0,,Parker,3,50,weak,8
13,1.0,0.0,0.0,Parker,3,50,weak,8
14,2.0,0.0,0.0,Parker,3,50,weak,8
15,3.0,0.0,0.0,Parker,3,50,weak,8
16,4.0,0.0,0.0,Parker,3,50,weak,8
17,5.0,0.0,0.0,Parker,3,50,weak,8
18,0.0,1390461.0,,Parker,3,50,strong,8
19,1.0,0.0,0.0,Parker,3,50,strong,8
20,2.0,0.0,0.0,Parker,3,50,strong,8
21,3.0,0.0,0.0,Parker,3,50,strong,8
22,4.0,0.0,0.0,Parker,3,50,strong,8
23,5.0,0.0,0.0,Parker,3,50,strong,8
24,0.0,1390461.0,,Parker,3,90,weak,8
25,1.0,0.0,0.0,Parker,3,90,weak,8
26,2.0,0.0,0.0,Parker,3,90,weak,8
27,3.0,0.0,0.0,Parker,3,90,weak,8
28,4.0,0.0,0.0,Parker,3,90,weak,8
29,5.0,0.0,0.0,Parker,3,90,weak,8
30,0.0,1390461.0,,Parker,3,90,strong,8
31,1.0,0.0,0.0,Parker,3,90,strong,8
32,2.0,0.0,0.0,Parker,3,90,strong,8
33,3.0,0.0,0.0,Parker,3,90,strong,8
34,4.0,0.0,0.0,Parker,3,90,strong,8
35,5.0,0.0,0.0,Parker,3,90,strong,8
36,0.0,1367254.0,,Parker,4,10,weak,8
37,1.0,20910.0,18099546.652287047,Parker,4,10,weak,8
38,2.0,2297.0,6946210.66808361,Parker,4,10,weak,8
39,3.0,0.0,0.0,Parker,4,10,weak,8
40,4.0,0.0,0.0,Parker,4,10,weak,8
41,5.0,0.0,0.0,Parker,4,10,weak,8
42,0.0,1390461.0,,Parker,4,10,strong,8
43,1.0,0.0,0.0,Parker,4,10,strong,8
44,2.0,0.0,0.0,Parker,4,10,strong,8
45,3.0,0.0,0.0,Parker,4,10,strong,8
46,4.0,0.0,0.0,Parker,4,10,strong,8
47,5.0,0.0,0.0,Parker,4,10,strong,8
48,0.0,1388164.0,,Parker,4,50,weak,8
49,1.0,2297.0,2549414.626652752,Parker,4,50,weak,8
50,2.0,0.0,0.0,Parker,4,50,weak,8
51,3.0,0.0,0.0,Parker,4,50,weak,8
52,4.0,0.0,0.0,Parker,4,50,weak,8
53,5.0,0.0,0.0,Parker,4,50,weak,8
54,0.0,1390461.0,,Parker,4,50,strong,8
55,1.0,0.0,0.0,Parker,4,50,strong,8
56,2.0,0.0,0.0,Parker,4,50,strong,8
57,3.0,0.0,0.0,Parker,4,50,strong,8
58,4.0,0.0,0.0,Parker,4,50,strong,8
59,5.0,0.0,0.0,Parker,4,50,strong,8
60,0.0,1390461.0,,Parker,4,90,weak,8
61,1.0,0.0,0.0,Parker,4,90,weak,8
62,2.0,0.0,0.0,Parker,4,90,weak,8
63,3.0,0.0,0.0,Parker,4,90,weak,8
64,4.0,0.0,0.0,Parker,4,90,weak,8
65,5.0,0.0,0.0,Parker,4,90,weak,8
66,0.0,1390461.0,,Parker,4,90,strong,8
67,1.0,0.0,0.0,Parker,4,90,strong,8
68,2.0,0.0,0.0,Parker,4,90,strong,8
69,3.0,0.0,0.0,Parker,4,90,strong,8
70,4.0,0.0,0.0,Parker,4,90,strong,8
71,5.0,0.0,0.0,Parker,4,90,strong,8
72,0.0,1325755.0,,Parker,5,10,weak,8
73,1.0,5153.0,3885571.59585038,Parker,5,10,weak,8
74,2.0,13591.0,40674436.665390864,Parker,5,10,weak,8
75,3.0,13859.0,90540904.06922284,Parker,5,10,weak,8
76,4.0,32103.0,302742724.9741504,Parker,5,10,weak,8
77,5.0,0.0,0.0,Parker,5,10,weak,8
78,0.0,1343098.0,,Parker,5,10,strong,8
79,1.0,15260.0,27950741.54506495,Parker,5,10,strong,8
80,2.0,1999.0,22194476.64115687,Parker,5,10,strong,8
81,3.0,30104.0,468580499.71356416,Parker,5,10,strong,8
82,4.0,0.0,0.0,Parker,5,10,strong,8
83,5.0,0.0,0.0,Parker,5,10,strong,8
84,0.0,1341677.0,,Parker,5,50,weak,8
85,1.0,1732.0,1674215.2047781881,Parker,5,50,weak,8
86,2.0,14983.0,42717381.94039413,Parker,5,50,weak,8
87,3.0,8971.0,75632357.08549711,Parker,5,50,weak,8
88,4.0,23098.0,215834113.3769852,Parker,5,50,weak,8
89,5.0,0.0,0.0,Parker,5,50,weak,8
90,0.0,1358237.0,,Parker,5,50,strong,8
91,1.0,916.0,2963519.0245236773,Parker,5,50,strong,8
92,2.0,17786.0,147574358.17706034,Parker,5,50,strong,8
93,3.0,13522.0,202143456.9054325,Parker,5,50,strong,8
94,4.0,0.0,0.0,Parker,5,50,strong,8
95,5.0,0.0,0.0,Parker,5,50,strong,8
96,0.0,1353706.0,,Parker,5,90,weak,8
97,1.0,4736.0,2989685.7215418,Parker,5,90,weak,8
98,2.0,9786.0,36278307.41996816,Parker,5,90,weak,8
99,3.0,2625.0,18732394.7001575,Parker,5,90,weak,8
100,4.0,19608.0,178784807.5784064,Parker,5,90,weak,8
101,5.0,0.0,0.0,Parker,5,90,weak,8
102,0.0,1368228.0,,Parker,5,90,strong,8
103,1.0,2625.0,6969291.185530842,Parker,5,90,strong,8
104,2.0,19518.0,186269615.59037423,Parker,5,90,strong,8
105,3.0,90.0,1230685.9754390698,Parker,5,90,strong,8
106,4.0,0.0,0.0,Parker,5,90,strong,8
107,5.0,0.0,0.0,Parker,5,90,strong,8
0,0.0,1390461.0,,Parker,3,10,weak,9
1,1.0,0.0,0.0,Parker,3,10,weak,9
2,2.0,0.0,0.0,Parker,3,10,weak,9
3,3.0,0.0,0.0,Parker,3,10,weak,9
4,4.0,0.0,0.0,Parker,3,10,weak,9
5,5.0,0.0,0.0,Parker,3,10,weak,9
6,0.0,1390461.0,,Parker,3,10,strong,9
7,1.0,0.0,0.0,Parker,3,10,strong,9
8,2.0,0.0,0.0,Parker,3,10,strong,9
9,3.0,0.0,0.0,Parker,3,10,strong,9
10,4.0,0.0,0.0,Parker,3,10,strong,9
11,5.0,0.0,0.0,Parker,3,10,strong,9
12,0.0,1390461.0,,Parker,3,50,weak,9
13,1.0,0.0,0.0,Parker,3,50,weak,9
14,2.0,0.0,0.0,Parker,3,50,weak,9
15,3.0,0.0,0.0,Parker,3,50,weak,9
16,4.0,0.0,0.0,Parker,3,50,weak,9
17,5.0,0.0,0.0,Parker,3,50,weak,9
18,0.0,1390461.0,,Parker,3,50,strong,9
19,1.0,0.0,0.0,Parker,3,50,strong,9
20,2.0,0.0,0.0,Parker,3,50,strong,9
21,3.0,0.0,0.0,Parker,3,50,strong,9
22,4.0,0.0,0.0,Parker,3,50,strong,9
23,5.0,0.0,0.0,Parker,3,50,strong,9
24,0.0,1390461.0,,Parker,3,90,weak,9
25,1.0,0.0,0.0,Parker,3,90,weak,9
26,2.0,0.0,0.0,Parker,3,90,weak,9
27,3.0,0.0,0.0,Parker,3,90,weak,9
28,4.0,0.0,0.0,Parker,3,90,weak,9
29,5.0,0.0,0.0,Parker,3,90,weak,9
30,0.0,1390461.0,,Parker,3,90,strong,9
31,1.0,0.0,0.0,Parker,3,90,strong,9
32,2.0,0.0,0.0,Parker,3,90,strong,9
33,3.0,0.0,0.0,Parker,3,90,strong,9
34,4.0,0.0,0.0,Parker,3,90,strong,9
35,5.0,0.0,0.0,Parker,3,90,strong,9
36,0.0,1371548.0,,Parker,4,10,weak,9
37,1.0,16616.0,14738185.66161874,Parker,4,10,weak,9
38,2.0,2297.0,6916183.499045733,Parker,4,10,weak,9
39,3.0,0.0,0.0,Parker,4,10,weak,9
40,4.0,0.0,0.0,Parker,4,10,weak,9
41,5.0,0.0,0.0,Parker,4,10,weak,9
42,0.0,1390461.0,,Parker,4,10,strong,9
43,1.0,0.0,0.0,Parker,4,10,strong,9
44,2.0,0.0,0.0,Parker,4,10,strong,9
45,3.0,0.0,0.0,Parker,4,10,strong,9
46,4.0,0.0,0.0,Parker,4,10,strong,9
47,5.0,0.0,0.0,Parker,4,10,strong,9
48,0.0,1388401.0,,Parker,4,50,weak,9
49,1.0,2060.0,1600355.5117159702,Parker,4,50,weak,9
50,2.0,0.0,0.0,Parker,4,50,weak,9
51,3.0,0.0,0.0,Parker,4,50,weak,9
52,4.0,0.0,0.0,Parker,4,50,weak,9
53,5.0,0.0,0.0,Parker,4,50,weak,9
54,0.0,1390461.0,,Parker,4,50,strong,9
55,1.0,0.0,0.0,Parker,4,50,strong,9
56,2.0,0.0,0.0,Parker,4,50,strong,9
57,3.0,0.0,0.0,Parker,4,50,strong,9
58,4.0,0.0,0.0,Parker,4,50,strong,9
59,5.0,0.0,0.0,Parker,4,50,strong,9
60,0.0,1390461.0,,Parker,4,90,weak,9
61,1.0,0.0,0.0,Parker,4,90,weak,9
62,2.0,0.0,0.0,Parker,4,90,weak,9
63,3.0,0.0,0.0,Parker,4,90,weak,9
64,4.0,0.0,0.0,Parker,4,90,weak,9
65,5.0,0.0,0.0,Parker,4,90,weak,9
66,0.0,1390461.0,,Parker,4,90,strong,9
67,1.0,0.0,0.0,Parker,4,90,strong,9
68,2.0,0.0,0.0,Parker,4,90,strong,9
69,3.0,0.0,0.0,Parker,4,90,strong,9
70,4.0,0.0,0.0,Parker,4,90,strong,9
71,5.0,0.0,0.0,Parker,4,90,strong,9
72,0.0,1327124.0,,Parker,5,10,weak,9
73,1.0,10631.0,13619488.51146485,Parker,5,10,weak,9
74,2.0,11774.0,43483091.980313145,Parker,5,10,weak,9
75,3.0,8829.0,55398755.30228021,Parker,5,10,weak,9
76,4.0,32103.0,302172274.0007808,Parker,5,10,weak,9
77,5.0,0.0,0.0,Parker,5,10,weak,9
78,0.0,1349229.0,,Parker,5,10,strong,9
79,1.0,9129.0,14838659.735924546,Parker,5,10,strong,9
80,2.0,5891.0,67707821.88073923,Parker,5,10,strong,9
81,3.0,26212.0,402677581.2402337,Parker,5,10,strong,9
82,4.0,0.0,0.0,Parker,5,10,strong,9
83,5.0,0.0,0.0,Parker,5,10,strong,9
84,0.0,1343026.0,,Parker,5,50,weak,9
85,1.0,5099.0,5768694.936940936,Parker,5,50,weak,9
86,2.0,10233.0,29741234.59913788,Parker,5,50,weak,9
87,3.0,1973.0,16219296.539363286,Parker,5,50,weak,9
88,4.0,30130.0,274607059.4384287,Parker,5,50,weak,9
89,5.0,0.0,0.0,Parker,5,50,weak,9
90,0.0,1358358.0,,Parker,5,50,strong,9
91,1.0,537.0,2032551.8079726768,Parker,5,50,strong,9
